Sample_Type,GAPDH,TGFBI,RPS10,CEMIP,SLCO4A1,MMP11,GDF15,ETV4,NME2,COL11A1,TRIB3,SIM2,MMP3,MMP1,CXCL8,REG1A,KRT80,CEL,COMP,DPEP1,CPNE7
CRC,1,4.65893434587382,0.959264119325268,0.29730177875068,0.503477775028359,2.53151318794057,0,1.60213975517924,4,0.45533491679599,0.503477775028359,0.329876977693223,1.07922823650443,1.68179283050743,11.9587939890795,0.514056913328034,0.386891248385598,0.435275281648062,1.43893358001082,0.00151129393900624,0.04527944232984
CRC,1,12.3805199483391,1.9318726578497,2.2657677705916,0.578344091952645,1,0,0.768437590644005,4,0,2.08493152168224,1.52625920896056,1.48452357062905,2.36198532285906,5.89707686916441,1.27456062731926,10.1260527517623,0.31643914849257,0,0,0.272626933166315
CRC,1,12.7285837400787,1.10190511587661,1.95884059517385,0.539614118252213,0,0,1.94530989482457,4.43827788827138,2.1961856275741,2.18858740252148,2.07052984768275,2.36198532285906,3.55537072466628,12.466633274568,0.562529242344404,3.48220225318449,0.763129604480278,0.67128625139013,0,2.35381347443753
CRC,1,0.251738887514179,1,0,0,0,0,1.27456062731926,6.58872813814058,0,0.183010711993203,0,0,0.122427537198365,0.420448207626857,0,0.392292048948375,0,0,0,0
CRC,1,0.281264621172201,0,0,0,0,0,0.747424624317468,5.06302637588111,0,0.269807059126107,0,0,0.137738139484576,0.747424624317468,1.00695555005672,2.84810039119415,0,0,0,0
CRC,1,0,0,0,0,0,0,2.44528055538414,0.888842681166569,0,0.257028456664017,0,0,0,0.185565446328631,1,0.702222437868999,0,0,0,0
CRC,1,0.269807059126107,0,0,0,0,0,0,3.81055199217575,0,0.281264621172202,0,0,0.295248165357383,0.460093825312437,1.63580411711556,20.2521055035245,0,0,0,0
CRC,1,2.96904714125809,1.11728713807222,0,1.75321144263207,0,0,0.111105335145821,4.62675273562114,0,0.806641759222124,1,0,0.619853849969493,1.21419488439505,0.13304627280667,0.607097442197525,0,0,0,0.1666623346364
CRC,1,5.8970768691644,1.33792755478611,1.04246576084112,1.12505848468881,2,0.622005826649235,1.06437018245336,5.06302637588112,0,2.20381023175322,0.965936328924847,0.52850902028069,1.54756499354239,19.0273138400435,0.678302163723837,1.49484924863494,6.40855902071697,0.519429551648832,0,0.245705149636313
CRC,1,0,0,0,0,0,0,0,3.45814892523146,0,0,0,0,0,0.450625231305416,0,1.02101212570719,0,0,0,0
CRC,1,1.33792755478611,1.80250092522167,0,0,0,0.843815796130017,0.646176415318745,2.56685179512581,0,0.692554734055463,0,0.307786103336228,3.09512998708478,10.7034204382889,0.668963777393057,0.305660069423018,0.594603557501361,0,0,0.1968269941423
CRC,1,1.45397251732031,0.521232880420564,0.264254510140345,0.381564802240141,0.570381857934212,0.407536166201313,1.24833054890161,2,0,0.353553390593274,0,0.926588061890371,1.1328838852958,0.659753955386448,0.12327908806167,0.318640156829816,0.148650889375341,0,0,0.0799365988298394
AA,1,0,3.13833639158701,0,10.8528346195814,0,1.50003898928582,0,2.73208051350879,0,1.3947436663504,0,0,0.032352028870043,4.62675273562115,0.45375957765858,11.712685567565,0.178006274449634,0,0,0
AA,1,0,0,0,0,0,0,0,0.726986258660155,0,0,0,0,0,0.637280313659632,0.0973955724575625,1.94530989482458,0,0,0,0
AA,1,0.806641759222125,0.239816029831316,0.493116352246678,0,0,0,0.142595464483553,0.293208737307969,0,2.44528055538414,0,0,0.230046912656219,0.041810236087066,0.51763246192069,3.38698124945012,0.692554734055463,0,0,0
AA,1,10.4107348435355,4.72397064571813,6.23331663728399,1.65863909162889,1.91852823865053,1.72309231942403,1.33792755478611,1.18920711500272,0,2.75108363627949,4.82323131076305,0,0.499999999999999,0.142595464483553,0.132127255070173,3.97236998174814,2.69446715373138,1.97931331283041,1.41421356237309,3.64267933436791
AA,1,0.400534938794811,5.20536742176776,0.823591017267572,0,0,0,0.260616440210279,0.204475514639445,0,0.426317445883978,0,0,1.15668818390529,4.95883079975594,0.732042847972815,2.62078680771672,1.67017583885673,0,0,0.22144187977559
AA,1,0,0.784584097896752,0.726986258660155,0,0,0,0,0.864537231307865,0,4.37717480504297,0,0,0.0896222030009894,0.0197774467807856,0.13030822010514,0.637280313659634,0.742261785314526,0,0,0
AA,1,0.0769465258340571,0.450625231305417,0,0,0,0,0.102237757319723,0.539614118252213,0,0.479632059662632,0.742261785314527,0,0.13869618400848,0.0599540074578291,0.0842020985541056,0.784584097896753,2.28152743173685,0,0,0.600818024763426
AA,1,0.0591286029203497,1.35660432744768,0,0,0,0,0,0.273573425315185,0,0,0,0,0.233258247884202,0.015625,0.264254510140345,2.44528055538414,2.14354692507259,0,0,0
AA,1,0.129408115480172,1.53687518128801,0.233258247884202,1.18920711500272,0,0,0.134903529563053,0.273573425315184,0,0.341510064188598,0,0,0.0563281539131769,0.0146800429564689,0.0769465258340571,0.348685916587602,2.49666109780323,1.43893358001082,0,0.215386539928004
AA,1,0,744.433928868,0,49.1800058012164,0,0,0,12.640660989814,0,26.3549125525624,0,0,0,2.63901582154579,0.598739352309464,18.000935755021,4.11245530662427,0,0,0
AA,1,0.175555609467249,0.200267469397406,0,0,0,0,0.0595398748777459,0.134903529563053,0,0,0,0,0.150725978461345,0.00739107536504373,0.234880687303503,0.817902058557783,0.186856156079367,0,0.463294030945183,0.0644801987063349
AA,1,0,1.0717734625363,0,0,0,0,0.637280313659629,0.959264119325263,0,0,0,0,0,0.0151977335533169,0,0,0,0,0,0
AA,1,0.999999999999998,0.244855074396733,0,0,0,0,0.403320879611062,0.175555609467249,0,0,0,0,0.517632461920689,0.683020128377197,0.346277367027732,0.179244406001978,0,0,0,0
AA,1,1.16473358646845,0.400534938794813,0,0,0,0,0.211686328090631,0.341510064188599,0,0,0,0,0.460093825312437,1.27456062731926,0.895025070927972,0.277392368016961,0,0,0,0
AA,1,0.466516495768403,1.91852823865053,0,0,0,0,0,0.554784736033922,0,2.23457427614444,2.29739670999407,0,0.253489869947507,0.0451227873600779,0.39502065593169,4.5630548634737,1.98618499087407,0,0,0.80944221654741
AA,1,0.0213443790117874,0.12413656192963,0,0,0,0.413225159077106,0.136786712657592,0.173138683513865,0,0.870550563296126,0,0,0.121581868426535,0.0354026214154937,0.114228931278675,0.521232880420562,0.228457862557351,0,0.712025097798535,0
AA,1,0.14865088937534,1.3195079107729,0,0,0,0,0,0.323088207659372,0,2.31337636781058,0,0,0,0.00718896602050687,0,0.721964597761251,0.864537231307866,10.3030530360786,0,0
AA,1,0.287174588749259,12.3805199483392,2.9690471412581,0,0,0,0,0.238159499510984,0,0,0,0,0.0595398748777461,0.0199150098018635,0.817902058557782,1.84037530124975,0.687770909069873,0,0,0
AA,1,0.858565436437752,0.993092495437042,1.61328351844425,0,0,0,0,0.726986258660157,0,0.926588061890375,1.69349062472506,0,0.30145195692269,0.0264607910113291,0.109575715164505,1.24833054890161,5.4264173097907,0,9.57982963695142,1.75929815184487
AA,1,0.0753629892306725,0.438302860658018,0,0,0,0,0.406126198178118,0.646176415318747,0,2.46228882668984,1.30134185544194,0,0.134903529563054,0.0358968235936574,0.817902058557784,0.864537231307866,0,0,0,0
AA,1,0.139660892259028,1.404444875738,0,0,0,0,0,3.24900958542494,0,0.157126671815229,2.01391110011344,0,0,0.0201930129787108,1.18099266142953,9.84915530675935,0.801069877589623,0,0,0
AA,1,0,0,0,0,0,0,0,0.426317445883978,0,0,0,0,0,0.0853775160471499,0,14.2214828986652,0,0,0,0
AA,1,0,0,0,0,0,0,0,3.55537072466627,0,0,0,0,0.435275281648062,0.0518324716134025,12.906268147554,54.1916999912017,0,0,0,0
AA,1,0,0,0,0,0,0,0,2.08493152168225,0,0.752623373705533,0,0,0,0.0802141185976817,5.85634278378252,6.91629785046294,0,0,0,0
AA,1,0.482968164462423,3.29436406907031,0,0,0,0,0.378929141627599,3.16016524745351,0,5.06302637588113,0,0,1.44392919552249,2.54912125463853,0,15.1369223476096,1.20580782769076,0,0,0
AA,1,1.38510946811092,10.0561069961746,0,0,0,0,0.295248165357382,3.75809099685605,0,1.91852823865053,0,0,2.88785839104499,0.26609254561334,4.11245530662426,5.46416102701759,4.37717480504295,0,0,0
AA,1,0.115023456328109,0.687770909069876,0,0,0,0,0.149684838077366,2.53151318794056,0,0.157126671815229,0,0,2.47941539987798,0.236514411681399,11.6317801385625,1.18920711500272,0,0,0.0406669329825603,0
AA,1,0.432268615653931,1.89211529345119,0.420448207626856,0.325335463860484,1.58008262372675,0,0.233258247884201,1.68179283050743,0,0.712025097798536,0.38156480224014,0,0.554784736033922,0.624165274450806,0.243163736853072,1.0210121257072,3.73213196614722,0,0,0.340328529124868
Col_Neg,1,0,0,0,0,0,0,0,4.40762046350646,0,1.25701337452183,0,0,0,0.145591698308557,0.456915725114701,1.00695555005672,0,0,0,0
Col_Neg,1,0,1.61328351844426,0,0,0,0,0.289172045976321,1.72907446261573,0,0.269807059126108,0,0,0,0.0339604644539394,1.5157165665104,1.10956947206785,1.23970769993899,0,0,0
Col_Neg,1,0.0321285570830021,1.53687518128802,0,0,0,0,0,2.9690471412581,0,0.721964597761248,0,0,0.0220970869120797,0.0387408656230934,0.423372656181264,2.62078680771673,0.521232880420561,0,0,0
Col_Neg,1,0,0,0,0,0,0,0,4.50023393875523,0,0,0,0,0,0.236514411681399,4.1698630433645,30.484415937406,0,0,0,0
Col_Neg,1,0.12413656192963,0.42631744588398,0,0,0,0,0,2.62078680771673,0,1.08673486252606,0,0,0,0.0349152230647569,0.7791645796605,14.1232479406505,42.8136817531557,0,0,0
Col_Neg,1,0,0,0,0,0,0,0,2.17346972505212,0,0,0,0,0.378929141627599,0.060371020557803,0.650670927720966,3.63007662126865,1.68179283050743,0,0,0
Col_Neg,1,0.0571144656393374,3.68075060249952,0,0,0,0,0,1.74110112659225,0,0,2.25011696937763,0,1.79005014185595,0.0551689372681659,17.8765942091556,7.01284577052828,51.6250725902161,0,0,0
Col_Neg,1,0,0,0,0,0,0,0,4.11245530662426,0,0,0,0,0.30145195692269,0.840896415253715,0.840896415253717,5.31474325638604,0,0,0,0
Col_Neg,1,0.327598350964591,1.69349062472506,0,0,0,0,0.435275281648061,5.73582099206331,0,0.697371833175202,9.31786869174766,0,0.38958228983025,0.0238478001400088,4.62675273562115,25.8125362951081,1.3947436663504,0,0,0
Col_Neg,1,0,0.895025070927977,0,0,0,0,0.742261785314525,1.39474366635041,0,0.554784736033923,6.68070335542698,0,0.196146024474187,0.0116785097549605,1.34723357686569,23.10286712836,0.817902058557783,0,0,0
Col_Neg,1,0,0,0,0,0,0,0,2.86791049603166,0,1.01395947979003,0,0,0.38958228983025,0.082469244423306,3.9176811903477,12.3805199483391,0,0,0,0
Col_Neg,1,0.305660069423017,2.18858740252149,0,0,0,0,1.02811382665607,1.98618499087407,0,0.550952557938306,0,0,0.429282718218877,0.0915053559966016,0.602903913845382,1.70526978353591,0,0,0,0
Col_Neg,1,0.0769465258340573,3.75809099685606,0,0,0,0,0,2.02791895958006,0,0.214641359109438,0,0,0,0.100133734698703,0.683020128377197,1.62450479271248,1.8276629004588,10.2318846502195,0,0
Col_Neg,1,0,0,0,0,0,0,0,6.82107913414365,0,0,0,0,0.752623373705534,0.360982298880624,0.57434917749852,5.31474325638607,0,0,0,0
Col_Neg,1,0.186856156079367,1.31039340385837,0,0,0,0,0,1.89211529345118,0,1.03526492384138,0,0,0.742261785314525,0.126744934973754,18.1261421647328,3.58010028371189,2.41161565538152,0,0,0
Col_Neg,1,0,0.864537231307869,0,0,0,0,0,1.86606598307362,0,0.97942029758693,0,0,0.164938488846612,1.86606598307362,1.63580411711557,25.2813219796282,0,0,0,0
Col_Neg,1,0.0908732823325196,0.790041311863379,0,0,0,0,0,1.17283494923188,0,0.283220971323951,0,0,0.233258247884202,0.285190928967106,4.43827788827139,10.6294865127721,0.558643569036111,0,0,0
Col_Neg,1,0.0647040577400861,0.414659772907222,0,2.44528055538414,0,0,0.336808394216422,0.806641759222127,0,0.253489869947507,2,0,0.142595464483553,0.115823507736296,0.253489869947507,6.82107913414368,0.327598350964591,0,0,0
CON,1,0.368567304322776,0,0,0,0,0,0,1.58008262372675,0,0.275476278969153,0,0,0.801069877589622,2.67585510957223,0,0,0,0,0,0
CON,1,0.0323520288700431,4.92457765337968,0,0.692554734055462,0,0,0.128514228332008,0.726986258660155,0,0.309926924984747,0,0,0.22687978882929,0.0871714791469004,0.895025070927972,0.920187650624878,3.65532580091759,0,0,0
CON,1,0.0421010492770529,0.271683715631515,0,0,0,0,0,1.71713087287551,0,1.404444875738,0,0.00935530237983539,0.13304627280667,0.127626515713399,4.95883079975595,0,5.06302637588113,0,0,0
CON,1,0.0291572809855251,0.986232704493362,0,1.67017583885674,0,0,0.168404197108211,3.24900958542494,0,1.1328838852958,0,0,0.217637640824031,0.447512535463986,0.348685916587601,0.876605721316038,32.8996424529941,0,0,0
CON,1,0.134903529563053,1.65863909162889,0,0,0,0,0,2.44528055538414,0,0.747424624317469,0,0,0.469761374607007,0.0369060206696729,1.10190511587661,13.8325957009259,0.521232880420562,0,0,0
CON,1,0.133971682817037,0.773782496771198,0,0.562529242344407,0,0,0,2.11403608112276,0,0.376311686852768,0,0,0.0283599736036613,0.846745312362528,0.222210670291643,1.48452357062905,0.2365144116814,5.22343914835568,0,0
CON,1,0,0.607097442197524,0,0,0,0,0,2.58470566127499,0,0.752623373705534,0,0,0.133971682817036,0.098073012237094,2.78948733270081,4.59479341998815,16.9122886489821,0,0,0
CON,1,0,2.60268371088388,0,0,0,0,1.04246576084112,1.48452357062905,0,0.570381857934212,8.63382589203544,0,0.373712312158734,0.101531549544529,1.5157165665104,18.000935755021,2.41161565538152,0,0,0
CON,1,0,0,0,0,0,0,0,3.99999999999999,0,1.3660402567544,0,0,0,0.0183255460817481,0,51.2684721657359,0,0,0,0
CON,1,0.219151430329009,1.3660402567544,0,0,0,0,0,6.36429187003934,0,2.31337636781057,0,0,0,0.00704101923914712,0.801069877589624,14.723002409998,0,0,0,0
CON,1,0.0927827231643154,0.692554734055465,0,0,0,0,0.129408115480172,4.65893434587382,0,0.238159499510984,1.81503831063432,0,0.189464570813799,0.0717936471873147,1.4142135623731,5.89707686916442,0.295248165357383,0,0,0.194117218750259
CON,1,0.0960546988305008,1.90527599608788,0,0,0,0,0,1.74110112659224,0,0.479632059662633,0,0,0,0.0136023525515019,0.204475514639446,1.91852823865053,0.590496330714765,0,0,0
CON,1,0.145591698308557,3.03143313302081,0,0,0,0,0,1.97246540898672,0,0.420448207626858,0,0,0.13869618400848,0.0940779217131919,2.20381023175322,6.19025997416956,2.92817139189125,0,0,0
CON,1,0.137738139484576,1.86606598307362,0,0,0,0,0,0.801069877589624,0,0,0,0,0,0.0758871802746905,4.19886673449228,4.37717480504297,0,0,0,0
CON,1,0.0467140390198419,0.231647015472594,0,0,0,5.67649342480154,0.0473661427034499,2.21913894413569,0,17.6304818540258,0,0,0.25173888751418,0.463294030945186,0.12413656192963,3.89061978964915,0,0,0,0
CON,1,0,3.09512998708479,0,0,0,0,0,1.91852823865053,0,0,0,0,0.823591017267572,0.0463913615821579,4.72397064571813,0.373712312158736,0,0,0,0
CON,1,0.13030822010514,0.496546247718519,0,0,0,0,0,1.74110112659225,0,4.53153554118319,0,0,0,0.0421010492770528,1.35660432744767,0,0,0,0,0
CON,1,0.258816230960345,1.07177346253629,0,0,0,0,0,1.558329159321,0,1.62450479271247,0,0,1.52625920896055,0.888842681166569,2.18858740252148,2.60268371088387,0.615572206672459,0,0,0
CON,1,0.223756267731993,0.852634891767961,0,0,0,0,0,2.23457427614443,0,0.646176415318746,0,0,0.248273123859259,0.0559390669329983,2.07052984768276,1.53687518128802,0,0,0,0
CON,1,0,0.858565436437759,0,0,0,0,0.368567304322775,2.98969849726988,0,0,0,0,0.105112051906715,0.00909948114428485,0.870550563296125,3.34035167771349,0,0,0,0
CON,1,0.21315872294199,0,0,0,0,0,0,2.31337636781058,0,0.406126198178119,0,0,0,0.0109722255917031,0.438302860658018,2.1435469250726,0,0,0,0
CON,1,0,0,0,0,0,0,0.55864356903611,2.54912125463852,0,0.179244406001979,0,0,0.151774360549381,0.163799175482295,1.404444875738,6.63455636651556,1.10956947206785,0,0,0
CON,1,0,8.00000000000002,0,0,0,0,0.358488812003956,1.87904549842802,0,0.895025070927971,0.721964597761247,0,0.823591017267572,2.86791049603165,2.09943336724614,6.45313407377702,3.58010028371188,0,0,0.179866697501353
CON,1,0,0.858565436437759,0,0,0,0,0,0.65519670192918,0,0,0,0,0.0934280780396838,0.0656072927264417,0.31643914849257,0,12.7285837400787,0,0,0
CON,1,0,0.946057646725597,0,0,0,0,0,5.38893430746276,0,0.619853849969493,0,0,0,0.0197774467807857,0,0.334481888696529,0,0,0,0
CON,1,0.907519155317163,10.6294865127721,0,0,0,0,0,2.54912125463852,0,1.11728713807222,0,0,0,0.482968164462424,1.10956947206785,3.83705647730106,0,0,0,0
CON,1,0.197510327965844,7.67411295460212,0,0,0,0,0,1.97246540898671,0,0.619853849969495,0,0,0.920187650624877,0.032577055026285,5.9380942825162,4.37717480504296,0,0,0,0
CON,1,0.163799175482295,0.655196701929184,0,0,0,1.89868424190104,0.088388347648318,1.45397251732031,0,0.570381857934212,0,0,0.0960546988305006,0.166085726762064,0.142595464483553,0.835087919428369,0.0934280780396837,0,0,0
CON,1,0,1.60213975517925,0,0,0,0,0,0.687770909069871,0,0,0,0,0,0.0168629411953817,0,0.325335463860484,4.40762046350644,0,0,0
CON,1,1.02811382665606,0.84674531236253,1.24833054890161,0,16.1112888009075,0,2.23457427614444,7.21000370088663,0,2.80888975147599,9.06307108236639,0,0.486327473706142,15.4549812627975,0.673616788432847,1.48452357062905,1.19747870461893,0,0,11.6721627539214
CON,1,0.133971682817037,1.24833054890162,0,0,0,0,0,1.65863909162888,0,0.692554734055463,1.89211529345119,0,0.299369676154732,0.0625,1.14076371586842,15.7797232718938,1.68179283050743,0,0,0
CON,1,0,0.926588061890374,0,0,0,0,0.901250462610831,2.01391110011343,0,0.466516495768404,4.43827788827139,0,2.18858740252148,0.00424505805674242,1.81503831063432,12.2100736716845,0,0,0,0
CON,1,0,0,0,0,0,0,0,5.97939699453976,0,0.578344091952645,0,0,0,0.0185813611719176,1.37554181813974,1.60213975517925,0,0,0,0
CON,1,0.269807059126107,3.31727818325778,0,0,0,0,0.864537231307867,1.76540599258131,0,0.320856474390727,5.69620078238831,0,0.773782496771194,1,3.31727818325777,36.2522843294656,0,0,0,0
CON,1,0,0,0,0,0,0,0,4.1410596953655,0,1.08673486252606,0,0,1.05701804056138,0.12586944375709,9.38267959385506,4.69133979692752,0,0,0,0
